datetime;Chosica;matucana;SanCristobal;SanMateodeOtao;SantaEulalia;YuracmayoEdegell;SantiagodeTuna;Antacoto;Antioquia;PuenteCupiche;Tamboraque;Agocancha;Casapalca;ShequeSedapal;Autisha;Yaso;ObrajilloSedapal;Huaros;Pariacancha;Colllac;Torococha;PatahuaySapicancha;Marcapomacocha;PuenteSalidaMarcapomacocha;MillocEdegell;PuenteMagdalenall;Discharge;Categoria;Aviso
21/02/2023 09:00;0.002042044;0.010416819;1.178304315;0.00107171;0.002042044;0.282309949;0.004510234;0.022988796;0.002362994;0.002042044;0.048382029;0.153520808;0.011224988;0.024223246;0.006821545;0.022281373;0.00378475;0.01416038;0.017004091;0.017004091;0.017004091;0.18237406;0.022988796;0.022988796;0.048527438;0.00568813;65.93063;NORMAL;No
21/02/2023 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.77441;NORMAL;No
21/02/2023 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.93063;NORMAL;No
21/02/2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.77441;NORMAL;No
21/02/2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.77441;NORMAL;No
21/02/2023 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.50887;NORMAL;No
21/02/2023 15:00;0.030127794;0.017352402;0.00049557;0.553491354;0.030127794;0.033239067;0.243379578;0.004903188;0.050909176;0.030127794;0.048250705;0.007467257;0.003121957;0.028654559;0.057075638;0.085358009;0.252910078;0.057614852;0.001912121;0.001912121;0.001912121;0.003267216;0.004903188;0.004903188;0.023861574;0.018048812;66.50887;NORMAL;No
21/02/2023 16:00;0.03644472;0.020784989;0.000678456;0.193071365;0.03644472;0.045234248;0.421700716;0.00757571;0.246415228;0.03644472;0.05440465;0.009913702;0.004047629;0.04114195;0.100222208;0.145233363;0.503708899;0.110671982;0.003303692;0.003303692;0.003303692;0.005234599;0.00757571;0.00757571;0.033735104;0.025388155;65.35247;NORMAL;No
21/02/2023 17:00;0.250608504;0.161238283;0.002196287;1.326040268;0.250608504;0.157775506;1.516837358;0.014675419;0.393525779;0.250608504;0.228295311;0.033550177;0.012991602;0.1678316;0.313196123;0.175174251;0.102517083;0.08402665;0.00441194;0.00441194;0.00441194;0.009101882;0.014675419;0.014675419;0.084068276;0.062851258;64.77441;NORMAL;No
21/02/2023 18:00;0.123702638;0.792705297;0.005578908;1.50939846;0.123702638;0.35291183;0.399215013;0.079150081;1.173251867;0.123702638;0.826149821;0.090101913;0.048257459;3.184443712;1.000729918;1.910265088;0.100249343;0.247403592;0.18543829;0.18543829;0.18543829;0.052612159;0.079150081;0.079150081;0.47214368;0.436477482;63.61853;NORMAL;No
21/02/2023 19:00;0.100649096;3.114827633;0.006230482;0.612515688;0.100649096;0.500273466;0.344878644;0.04683565;0.862547636;0.100649096;1.441925645;0.112360567;0.048262361;1.519415498;1.810055256;0.484414935;0.131729171;0.15759854;0.011186672;0.011186672;0.011186672;0.025446214;0.04683565;0.04683565;0.319384605;0.144931689;64.77441;NORMAL;No
21/02/2023 20:00;0.132624462;2.360213041;0.005874166;1.690290213;0.132624462;0.435851216;0.851345062;0.138884231;0.730999589;0.132624462;1.096758962;0.099267252;0.042346071;0.379560441;0.725795627;0.471665919;0.567406714;0.409913063;0.473892659;0.473892659;0.473892659;0.737867296;0.138884231;0.138884231;0.335523665;0.165502161;64.19642;NORMAL;No
21/02/2023 21:00;0.669459641;0.885728776;1.382104278;3.190394878;0.669459641;0.70388484;0.645830691;0.310831666;0.362136155;0.669459641;0.764688015;0.262127876;0.05257247;0.892951548;0.545461059;3.111726284;0.562024176;1.141158819;1.662937999;1.662937999;1.662937999;0.546967387;0.310831666;0.310831666;0.666416287;2.08270669;61.88538;NORMAL;No
21/02/2023 22:00;0.121099316;0.133546144;0.19803673;0.132486805;0.121099316;1.29398644;0.137668461;0.080078736;0.287295729;0.121099316;0.007532318;0.038754147;0.098784082;0.230203494;0.251720905;0.144131958;0.483829618;0.522889376;0.438091844;0.438091844;0.438091844;0.081172846;0.080078736;0.080078736;0.184339359;0;65.93063;NORMAL;No
21/02/2023 23:00;0.012614864;0.466396123;0.194696486;0.544291437;0.012614864;1.685200572;0.017791653;0.004045907;0.073595323;0.012614864;0;0;0;0.153354481;0.38298142;0.029775197;0.423056811;0.139500856;0.009606509;0.009606509;0.009606509;0.004719571;0.004045907;0.004045907;0;0.019353641;69.9801;NORMAL;No
22/02/2023 00:00;0;0.475272506;0.19267419;0.681126416;0;0.660368085;0.452772588;0;0.324390143;0;0;0.065771565;0;0;0;0;0;0;0.044972762;0.044972762;0.044972762;0;0;0;0;0;72.2959;NORMAL;No
22/02/2023 01:00;0.098856911;0;0.496786296;0.890249193;0.098856911;1.942102909;0.110868081;0;0.119075812;0.098856911;0;0.786064923;0.020000488;0;0;0;0;0;0;0;0;0;0;0;0;0;77.55715;AMARILLO;Yes
22/02/2023 02:00;0.102107659;0.532216728;0.187540099;0.055528857;0.102107659;0;0.232862726;0;0;0.102107659;2.040153265;0.001569254;0.38188985;0.056589268;0.661701441;0;0.314213514;0;0;0;0;0;0;0;0;0;73.705;NORMAL;No
22/02/2023 03:00;0.116208635;0.092350394;0.489617288;9.85E-05;0.116208635;0.001775733;0;0;0.44739297;0.116208635;0.102200866;0.044819579;0.085829169;0;0.029432951;0;0;0;0;0;0;0;0;0;0;0;67.66562;NORMAL;No
22/02/2023 04:00;0.164416611;0.286392033;0.489298493;0.194125965;0.164416611;0.013959969;0.230265886;0;0.44400093;0.164416611;0.002321659;0.043573201;0;0.005406955;0.020350926;0;0;0.021969823;0;0;0;0;0;0;0;0.046301976;70.55893;NORMAL;No
22/02/2023 05:00;0.532537162;0;0;0.195830598;0.532537162;0;0.154795557;0;1.232514501;0.532537162;0;0.00E+00;0;0;0.201294944;0;0;0;0;0;0;0;0;0;0;0.295302421;70.55893;NORMAL;No
22/02/2023 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71.71683;NORMAL;No
22/02/2023 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.55893;NORMAL;No
22/02/2023 08:00;0;0;0;0;0;0;0.00E+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68.24412;NORMAL;No
22/02/2023 09:00;0;0.00E+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68.24412;NORMAL;No
22/02/2023 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68.82269;NORMAL;No
22/02/2023 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00E+00;0.00E+00;0.00E+00;0;0;0;0;0;67.0872;NORMAL;No
22/02/2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00E+00;0.00E+00;0;0;0;0;0;0;0;0;0;65.93063;NORMAL;No
22/02/2023 13:00;0;0.00E+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.93063;NORMAL;No
22/02/2023 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.35247;NORMAL;No
22/02/2023 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.19642;NORMAL;No
22/02/2023 16:00;0.010871707;0.027805129;0.102390505;0.006281158;0.010871707;0.183645353;0.020112509;0.281605452;0.009158824;0.010871707;0.176475868;0.136233822;0.297107458;0.252579302;0.111641817;0.269692987;0.069160484;0.377331644;1.873489141;1.873489141;1.873489141;1.202450633;0.281605452;0.281605452;0.443736076;0.053496424;64.19642;NORMAL;No
22/02/2023 17:00;0.023978734;0.218814149;0.007551891;0.010704595;0.023978734;0.306288838;0.220397115;0.525271595;0.053566128;0.023978734;0.411201;0.162263364;2.002098799;0.202135861;0.057769731;0.046588916;0.053271025;0.284177989;0.625255167;0.625255167;0.625255167;0.372925431;0.525271595;0.525271595;0.603625536;0.200318262;63.04072;NORMAL;No
22/02/2023 18:00;0.234523743;0.595215619;0.502389371;4.094351292;0.234523743;0.673414409;1.511406898;0.121624336;0.551705062;0.234523743;0.832976103;0.500151694;1.22354722;1.194169044;1.873679042;0.117911965;0.053245626;0.671993434;0.733413041;0.733413041;0.733413041;0.15767093;0.121624336;0.121624336;0.499342114;0.162399158;64.77441;NORMAL;No
22/02/2023 19:00;0.172890767;0.374163657;0.400153607;0.606291771;0.172890767;0.490802258;1.389413714;0.048613202;3.018080711;0.172890767;0.543086886;0.250615239;1.199534178;0.71934551;1.149593592;0.345501125;0.306425482;0.128487259;0.016500954;0.016500954;0.016500954;0.111079447;0.048613202;0.048613202;0.311013967;0.108894326;65.93063;NORMAL;No
22/02/2023 20:00;0.516424894;0.178617954;0.007840443;0.601867139;0.516424894;0.35587278;1.49488616;0.012406803;2.104507685;0.516424894;0.32894069;0.423541665;0.655527174;0.228339896;0.296885341;0.186420649;0;0;0.0524715;0.0524715;0.0524715;0;0.012406803;0.012406803;0.079187341;0.249081671;63.04072;NORMAL;No
22/02/2023 21:00;0.639330506;0.13460426;0;0.068617873;0.639330506;0;0.615325391;0.132762939;0.933425128;0.639330506;0.942651331;0;0.084993832;0;0.06162966;0;0.113976061;0.136347547;0.001032789;0.001032789;0.001032789;0.071341947;0.132762939;0.132762939;0.028061522;0;65.35247;NORMAL;No
22/02/2023 22:00;0.040798444;0.000401594;1.080909848;0;0.040798444;0.16496563;0.496416241;0;0.055578373;0.040798444;0;0.399902344;0.45336929;0;0;0.325742722;0;0;0;0;0;0;0;0;0;0.151854753;67.0872;NORMAL;No
22/02/2023 23:00;0.029860336;0.112225071;0.798494756;0.168557703;0.029860336;0.589651346;0;0.505887747;0.459178358;0.029860336;0.359812051;0.865999401;1.939329505;0.08966928;0;0.082493827;0.012851063;0.052730095;0.022178115;0.022178115;0.022178115;0.266100347;0.505887747;0.505887747;0.530360818;0.0981737;68.24412;NORMAL;No
23/02/2023 00:00;0.019354425;0.065519311;1.089609385;0.010617405;0.019354425;0.611738384;0.037866864;1.443761587;0.01792356;0.019354425;0.44420445;0.361571044;1.327136159;0.402466536;0.089553848;0.091522127;0.110805385;0.636254549;2.412357807;2.412357807;2.412357807;1.667541146;1.443761587;1.443761587;1.206512332;0.076349728;69.9801;NORMAL;No
23/02/2023 01:00;0.021608882;0.058618214;0.695738673;0.011044506;0.021608882;0.484792233;0.043434825;0.815682888;0.096248366;0.021608882;0.376843244;0.34549582;0.865472198;0.475075781;0.104184613;0.656861842;0.715287447;1.391165495;1.901262045;1.901262045;1.901262045;0.891911149;0.815682888;0.815682888;0.906395793;0.109264895;65.74109;NORMAL;No
23/02/2023 02:00;0.026033645;0.224908963;0.141575783;0.009133415;0.026033645;0.555378973;0.026917918;0.125349134;0;0.026033645;1.152329683;1.382641077;0.020585148;0;0;0;0.142643943;0.023078518;0.34124586;0.34124586;0.34124586;0.379569948;0.125349134;0.125349134;0;0;65.10774;NORMAL;No
23/02/2023 03:00;0;0.051902775;0.197898433;0.007862731;0;0.078412876;0.086752325;0.626394689;0.02503928;0;0.247704342;0.043413978;0.017782615;0.120378487;0.00731376;0.239078283;0.455700815;0.272373974;0.568298638;0.568298638;0.568298638;0.38115266;0.626394689;0.626394689;0.383516967;0.131506547;62.75185;NORMAL;No
23/02/2023 04:00;0.007701572;0.0016748;0.197437659;0.004790382;0.007701572;0.076788209;0;0.465237468;0.036496084;0.007701572;0.040847775;0.039394289;0.013308572;0.046018373;0;0.061630886;0.095282078;0.068310507;0.045746423;0.045746423;0.045746423;0.540188789;0.465237468;0.465237468;0.259722382;0.005939294;66.21974;NORMAL;No
23/02/2023 05:00;0.007573918;0.009196163;0.197060764;0.184903458;0.007573918;0.07538598;0.019553727;0.162062839;0.004376787;0.007573918;0.044579066;0.03478821;0.007880479;0.051008068;0.02409547;0.043762408;0.007962215;0.032412965;0.037503287;0.037503287;0.037503287;0.420266598;0.162062839;0.162062839;0.117022224;0.010822907;65.06343;NORMAL;No
23/02/2023 06:00;0.005564873;0.013241531;0.197726771;0.002983556;0.005564873;0.102118604;0.01018858;0.133649349;0.004699773;0.005564873;0.080234282;0.042815737;0.012814643;0.153926268;0.030703537;0.182730868;0.055760931;0.450419009;0.249976218;0.249976218;0.249976218;0.366139591;0.133649349;0.133649349;0.249951586;0.031897794;63.90746;NORMAL;No
23/02/2023 07:00;0;0;0;0;0;0;0;0.12694563;0;0;0;0;0;0;0;0;0;0.16746141;0.270682067;0.270682067;0.270682067;0.116334416;0.12694563;0.12694563;0;0;65.06343;NORMAL;No
23/02/2023 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.4854;NORMAL;No
23/02/2023 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.75185;NORMAL;No
23/02/2023 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
23/02/2023 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
23/02/2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
23/02/2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
23/02/2023 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
23/02/2023 15:00;0;0;0;0;0;0;0;0.00E+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00E+00;0.00E+00;0;0;63.32961;NORMAL;No
23/02/2023 16:00;0.011746507;0.009522793;0.000378617;0.189283475;0.011746507;0.022146786;0.025780428;0.006212858;0.005851324;0.011746507;0.040645897;0.005692536;0.002872959;0.178644851;0.32381168;0.025360998;0.258805692;0.100531675;0.002951367;0.002951367;0.002951367;0.004257083;0.006212858;0.006212858;0.029534798;0.020758443;63.32961;NORMAL;No
23/02/2023 17:00;0.061585292;0.232115582;0.307909101;0.215719998;0.061585292;0.52381593;0.550723791;0.03073046;0.125033051;0.061585292;0.33271867;1.047133803;0.059193812;0.640759766;1.149618745;0.07864356;0.610712469;0.251056105;0.015992401;0.015992401;0.015992401;0.019913144;0.03073046;0.03073046;0.167061493;0.073918365;63.32961;NORMAL;No
23/02/2023 18:00;0.116147004;0.593923509;0.008074502;0.044316653;0.116147004;0.38273254;0.973305762;0.082691386;1.924402475;0.116147004;0.491231203;0.410954207;0.042046592;0.732774436;0.873959243;0.791626155;1.684673905;1.288562894;0.314016521;0.314016521;0.314016521;0.074868672;0.082691386;0.082691386;0.291994572;0.138065413;63.32961;NORMAL;No
23/02/2023 19:00;0.190603927;2.492703438;0.006470261;1.899533868;0.190603927;0.495709509;1.095490456;0.074184671;0.318949103;0.190603927;1.300087929;0.110269576;0.046416767;1.190147996;1.384278178;1.3142941;3.874497414;1.231207848;0.034612369;0.034612369;0.034612369;0.050821029;0.074184671;0.074184671;0.363158733;0.215867385;63.32961;NORMAL;No
23/02/2023 20:00;0.287293553;3.613696814;0.309588283;4.328629017;0.287293553;0.994053185;1.384006023;0.173652545;0.689847589;0.287293553;2.10268712;0.533946574;0.808036923;2.09688282;3.232671261;1.178477049;0.781847775;0.560219288;0.799929559;0.799929559;0.799929559;0.485023469;0.173652545;0.173652545;0.668846011;1.3592664;63.32961;NORMAL;No
23/02/2023 21:00;1.186356187;1.111082792;0.010078608;3.407500505;1.186356187;0.579335928;1.690634251;0.483885109;2.363426924;1.186356187;0.938456655;0.33039844;0.150697544;0.836120367;0.707320869;0.794752359;0.468299419;0.784543335;0.323995203;0.323995203;0.323995203;0.278236836;0.483885109;0.483885109;0.58738637;0.973223031;63.32961;NORMAL;No
23/02/2023 22:00;0.541416585;0.041158602;0.002413837;0.211512059;0.541416585;0.127162829;0.342458487;0.095205553;0.083040908;0.541416585;0.172739536;0.033944253;0.017924672;0.448286891;0.339233369;0.745458901;2.04672575;1.058641195;0.617874026;0.617874026;0.617874026;0.102174386;0.095205553;0.095205553;0.251788408;0.117976382;63.32961;NORMAL;No
23/02/2023 23:00;0;0;0.322437018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
24/02/2023 00:00;0.001815439;0;0.008790181;0.000851174;0.001815439;1.069643617;0.002204949;0.522103429;0.000840229;0.001815439;0;0.108032897;0;0.067535967;0.013401468;0.095574521;0.026467398;0.142653719;0.580278039;0.580278039;0.580278039;1.132892489;0.522103429;0.522103429;0.504217446;0.016841484;63.32961;NORMAL;No
24/02/2023 01:00;0.24368012;0.444663703;0;0.2455066;0.24368012;0;0.264855266;0.565705895;0;0.24368012;3.290598631;0;0;0;0;0;0;0.119028918;0.481716663;0.481716663;0.481716663;0.523994803;0.565705895;0.565705895;0;0;63.32961;NORMAL;No
24/02/2023 02:00;0;0.004001118;0.001900772;0.013321188;0;0.065019019;0.02254867;0.881601572;0;0;0.067105576;0.026777962;0.211936861;0.22716026;0.023138812;6.426008701;0.02165921;0.159776866;0.341644287;0.341644287;0.341644287;0.633329391;0.881601572;0.881601572;0.530801713;0.469123185;63.32961;NORMAL;No
24/02/2023 03:00;0.006503155;0.004275717;0.098885797;0;0.006503155;0.048220646;0;0.243202731;0;0.006503155;0.031184416;0.022068447;0.007863103;0.014223191;0.046535786;0.079424299;0.012387756;0.080594912;0.123477697;0.123477697;0.123477697;0.174245879;0.243202731;0.243202731;0.151610628;0.005545375;63.32961;NORMAL;No
24/02/2023 04:00;0.000567435;0.015796395;0.011416858;0.000521144;0.000567435;0.33429414;0.002627201;0.081636459;0.001386464;0.000567435;0.093890011;0.984200239;0.129679203;0;0;0;0;0;0.049002387;0.049002387;0.049002387;0.072952449;0.081636459;0.081636459;0;0.010511465;63.32961;NORMAL;No
24/02/2023 05:00;0;0;0.00E+00;0;0;0;0;2.23E-01;0;0;0;0.00E+00;0;0;0;0;0;0.156535551;3.01E-01;3.01E-01;3.01E-01;0.212558627;2.23E-01;2.23E-01;2.18E-01;0;63.32961;NORMAL;No
24/02/2023 06:00;0;0.00E+00;0;0;0;0;0;0;0;0;0;0;0;0;0.00E+00;0.00E+00;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
24/02/2023 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
24/02/2023 08:00;0;0;0;0;0;1.080988765;0;0;0;0;0;0.481608599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
24/02/2023 09:00;0.00129558;0.046963442;1.963353992;6.32E-05;0.00129558;0.438955605;0.001480644;0.006180027;0.001621139;0.00129558;0.195811436;0.248004287;0.014879721;0.013966208;0.004016477;0.014047176;0.001798875;0.005016508;0.001024465;0.001024465;0.001024465;0.003782607;0.006180027;0.006180027;0.035586841;0.004119173;63.32961;NORMAL;No
24/02/2023 10:00;0.019288361;0.009536726;1.079773068;0.003046508;0.019288361;0.252616972;0.021390682;0.004070116;0.004267965;0.019288361;0.040496241;0.138890699;0.009238528;0.016389331;0.008570706;0.002816472;0.00145596;0.003835259;0.00070443;0.00070443;0.00070443;0.002458671;0.004070116;0.004070116;0.024172911;0.003890839;63.32961;NORMAL;No
24/02/2023 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
24/02/2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
24/02/2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
24/02/2023 14:00;0.03043103;0.029321363;0.100791693;0.91947031;0.03043103;0.13589792;0.083672978;0.014313765;0.015142782;0.03043103;0.158968195;0.07313326;0.814903736;0.099571429;0.083715059;0.011725906;0.005164289;0.013355048;0.002019995;0.002019995;0.002019995;0.006640987;0.014313765;0.014313765;0.129682571;0.016802737;63.32961;NORMAL;No
24/02/2023 15:00;0.144534633;0.082652859;0.101592019;0.0444852;0.144534633;0.227252007;2.256922007;0.018822774;0.492185742;0.144534633;0.235918716;0.077633843;0.551709533;0.154138133;0.093541913;0.034219664;0.257488847;0.073737755;0.004266067;0.004266067;0.004266067;0.010491873;0.018822774;0.018822774;0.137163371;0.040688176;63.32961;NORMAL;No
24/02/2023 16:00;0.025965376;0.098651305;0.000437183;0.008427088;0.025965376;0.036127254;0.394760549;0;0.086381227;0.025965376;0.064219899;0.007088296;0.002417162;0.044919726;0.020862911;0.019063624;0.331493735;0.067738183;0;0;0;0.134806231;0;0;0.010899619;0.012122937;63.32961;NORMAL;No
24/02/2023 17:00;0.030857997;0.126099899;0.004466966;0.195979998;0.030857997;0.194333062;0.056580383;0.234026298;0.020695776;0.030857997;0.253739566;0.123086855;0.119919345;0.54012996;0.194987372;2.986202002;1.450168133;1.243421197;2.261745453;2.261745453;2.261745453;0.472923636;0.234026298;0.234026298;0.4231067;0.573290586;63.32961;NORMAL;No
24/02/2023 18:00;0.052361447;0.556808054;0.005697122;0.188457578;0.052361447;0.153296202;0.536759019;0.820641816;0.66072917;0.052361447;0;0.161755815;1.288561463;0.298554868;0.420848668;0.438001871;1.313138962;1.761652708;0.929939806;0.929939806;0.929939806;0.861320853;0.820641816;0.820641816;0.918386996;0.11326845;63.32961;NORMAL;No
24/02/2023 19:00;0.006295444;0.205863893;0.007871211;0.036310747;0.006295444;0.296359837;1.197520733;0.689214647;0.508217394;0.006295444;0.420405269;0.144061968;1.303102851;0.513068497;0.08355093;0.266120046;1.595940471;1.887410402;2.552555561;2.552555561;2.552555561;1.164029121;0.689214647;0.689214647;1.017370701;0.156230524;63.32961;NORMAL;No
24/02/2023 20:00;0.051197201;0.515186906;0.008606171;0.028799616;0.051197201;0.412048459;0.189456865;0.595088243;0.216732278;0.051197201;0.64660126;0.12067955;0.071159713;1.512282252;0.548113823;0.867582321;3.718075514;3.618189335;3.5453372;3.5453372;3.5453372;1.665963531;0.595088243;0.595088243;1.179076672;0.317221522;63.32961;NORMAL;No
24/02/2023 21:00;0.00613829;0.115857713;0.00075405;1.422263384;0.00613829;0;0.321715027;0.187905222;0.070323229;0.00613829;0;0.006438837;0.009580062;0.314925313;0.356919527;0.644082189;0.754849255;0.602578759;1.619062185;1.619062185;1.619062185;0.599779487;0.187905222;0.187905222;0.58501029;0.063194215;63.32961;NORMAL;No
24/02/2023 22:00;3.333815813;0;0;0;3.333815813;0;1.526202917;0;1.378629804;3.333815813;0;0;0;2.088665485;2.038563728;0;0;0;1.771874189;1.771874189;1.771874189;0;0;0;0;0;63.32961;NORMAL;No
24/02/2023 23:00;0;0;0.410047501;0;0;0;0;0;0;0;0;0;0;0;3.300686598;0;0;3.287891865;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
25/02/2023 00:00;0;0;0;0;0;0.605657578;0;0.527700245;0;0;0;0;0;0;0;0;0;0;0;0;0;0.307774067;0.527700245;0.527700245;0;0;63.32961;NORMAL;No
25/02/2023 01:00;1.888700962;0;0;0;1.888700962;0;0;0;1.238551259;1.888700962;0;0.42160663;0;0;5.660551548;4.10996294;0;0;0;0;0;0.35458377;0;0;0;2.618221998;63.32961;NORMAL;No
25/02/2023 02:00;0;0;0;0;0;0;0;0.092084177;0;0;0;0.129987076;0.083389319;0.298553288;0;0;1.750900865;0;0;0;0;0;0.092084177;0.092084177;0;2.761942148;63.32961;NORMAL;No
25/02/2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0.067153245;0.050943989;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
25/02/2023 04:00;0;0.045425076;0;0;0;0;0;0;0;0;0.056643978;0;0.12303023;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
25/02/2023 05:00;0;0.144004598;0;0;0;0;0;0;0;0;0.248444438;0;0.394313514;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
25/02/2023 06:00;0;0;0;0.074986547;0;0;0.134407699;0.162017524;0;0;0.078179158;0;0;0;0;0;0;0;0;0;0;0.148920193;0.162017524;0.162017524;0;0;63.32961;NORMAL;No
25/02/2023 07:00;0.059358656;0;0;0.141429812;0.059358656;0;0.088045828;0.115954705;0;0.059358656;0;0;0;0.138172284;0.119863696;0;0;0;0;0;0;0.126285598;0.115954705;0.115954705;0;0;63.32961;NORMAL;No
25/02/2023 08:00;0.091291733;0;0;0;0.091291733;0;0;0;0.221538827;0.091291733;0;0;0;0.102792725;0.110840999;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
25/02/2023 09:00;0;0.000679122;0.00035438;0;0;0.011024807;0;0.049283095;0.049623489;0;0.014080356;0.00465164;0.00346076;0.005651961;0.046166517;0.007146459;0.009081445;0.105247229;0.68363452;0.68363452;0.68363452;0.129334465;0.049283095;0.049283095;0.074085966;0.012859595;63.32961;NORMAL;No
25/02/2023 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0.00E+00;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
25/02/2023 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
25/02/2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.32961;NORMAL;No
25/02/2023 13:00;0.007856206;0.050722305;1.871895194;0.004719811;0.007856206;0.693891764;0.018060068;0.040940166;0.008786064;0.007856206;0.380135596;0.406932533;2.539623737;0.102613069;0.026844988;0.014170976;0.008744823;0.026807899;0.005059531;0.005059531;0.005059531;0.018654404;0.040940166;0.040940166;0.377114475;0.016159127;63.32961;NORMAL;No
25/02/2023 14:00;0.002419925;0.016181448;0.396355718;0.001459273;0.002419925;0.217206538;0.005593407;0.012372917;0.002698849;0.002419925;0.120932505;0.239408985;0.731650829;0.0323774;0.00847212;0.004450379;0.002670512;0.008194572;0.001532359;0.001532359;0.001532359;0.005643545;0.012372917;0.012372917;0.114125006;0.015738666;63.32961;NORMAL;No
25/02/2023 15:00;0.005565742;0.019396188;0.199650571;0.003063947;0.005565742;0.16825147;0.010817632;0.094748899;0.00508289;0.005565742;0.134336293;0.145023987;0.554282784;0.11588867;0.026505178;0.031300828;0.117214285;0.209553182;1.073013783;1.073013783;1.073013783;0.120690852;0.094748899;0.094748899;0.234006688;0.023723617;63.32961;NORMAL;No
25/02/2023 16:00;0.020255905;0.085896611;1.301027775;0.011223944;0.020255905;1.099951744;0.04127289;0.586703479;0.019730709;0.020255905;0.549097955;1.775798321;1.373725057;0.381723911;0.089655146;0.086488731;0.096203759;0.517635226;3.394017696;3.394017696;3.394017696;0.773825109;0.586703479;0.586703479;0.891427696;0.229866043;63.32961;NORMAL;No
